id_persona,temperature,situacao,lifestyle,stai_total,stai_1,stai_2,stai_3,stai_4,stai_5,stai_6,stai_7,stai_8,stai_9,stai_10,stai_11,stai_12,stai_13,stai_14,stai_15,stai_16,stai_17,stai_18,stai_19,stai_20
P008922,0.75,padrao_1,sedentário,49,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3
P005294,0.75,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3
P002935,0.75,padrao_1,moderado,53,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3
P003168,0.75,padrao_1,moderado,53,3,3,2,3,2,3,4,2,2,3,3,2,4,3,2,3,4,2,3,3
P007004,0.75,padrao_1,ativo,48,3,2,3,2,3,2,3,1,2,3,2,1,3,2,3,2,3,2,3,2
P005554,0.75,padrao_1,ativo,46,3,3,2,4,3,2,3,4,2,3,3,2,4,3,2,4,3,2,4,3
P003650,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001298,0.75,padrao_1,moderado,53,3,4,3,4,3,2,3,3,4,2,3,4,3,2,3,3,4,2,3,4
P000606,0.75,padrao_1,moderado,55,3,3,2,4,2,3,3,2,3,2,4,3,2,3,2,3,4,3,2,3
P009019,0.75,padrao_1,moderado,45,3,3,2,4,3,2,4,3,2,3,4,3,2,3,4,3,2,3,4,3
P007530,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2
P003833,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,4,3,2,3,3,2,3,2,4,3,3,2,3
P004241,0.75,padrao_1,moderado,52,3,2,2,3,2,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3
P001931,0.75,padrao_1,moderado,50,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009603,0.75,padrao_1,moderado,47,3,3,2,2,3,3,2,2,3,2,3,3,2,2,3,3,2,3,2,2
P008003,0.75,padrao_1,ativo,52,3,4,3,2,3,2,4,3,2,3,2,3,4,3,2,4,3,3,2,4
P008643,0.75,padrao_1,ativo,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P006034,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000448,0.75,padrao_1,moderado,55,3,4,3,4,2,3,4,2,3,3,4,2,3,4,2,3,4,2,3,4
P003651,0.75,padrao_1,moderado,53,3,3,4,2,3,4,3,2,3,3,2,4,3,2,3,4,3,2,3,4
P002504,0.75,padrao_1,moderado,49,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P000556,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,2,3
P007834,0.75,padrao_1,moderado,51,3,3,2,4,3,2,3,4,3,2,4,3,2,3,3,2,4,3,2,3
P001022,0.75,padrao_1,moderado,50,3,4,2,3,2,4,3,3,2,4,3,2,3,4,2,3,3,2,3,4
P009948,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009638,0.75,padrao_1,moderado,48,3,3,2,4,3,2,3,4,2,3,2,3,4,2,3,4,2,3,2,3
P003577,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P005042,0.75,padrao_1,moderado,48,3,3,2,3,2,3,3,2,1,2,3,2,3,2,2,3,2,3,3,2
P002984,0.75,padrao_1,moderado,53,3,3,2,3,4,2,3,3,4,2,3,2,3,4,2,3,3,4,2,3
P006813,0.75,padrao_1,moderado,46,3,4,3,2,3,4,2,3,2,3,4,2,3,4,2,3,2,3,4,3
P009728,0.75,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P007741,0.75,padrao_1,moderado,50,3,2,2,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2
P005679,0.75,padrao_1,moderado,53,3,3,4,2,3,3,2,3,4,3,2,4,3,2,3,2,3,4,3,2
P009890,0.75,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P006658,0.75,padrao_1,moderado,46,3,4,3,2,3,2,4,3,2,3,4,2,3,3,4,3,4,2,3,4
P010205,0.75,padrao_1,ativo,54,3,3,2,2,4,3,3,2,4,3,2,3,4,2,3,2,4,3,3,4
P000867,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000081,0.75,padrao_1,moderado,45,3,2,3,3,2,3,2,3,2,3,4,2,3,2,3,4,3,2,3,2
P003217,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,2,3,2,2,3,2,3,3,2,3,2,3,2
P001505,0.75,padrao_1,moderado,52,3,2,3,3,4,2,3,2,3,2,4,3,2,3,2,3,4,2,3,4
P001781,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P008383,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P010301,0.75,padrao_1,moderado,50,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007717,0.75,padrao_1,ativo,56,3,3,4,2,3,2,4,3,2,3,2,3,4,3,2,3,4,3,2,4
P000604,0.75,padrao_1,moderado,49,3,3,2,4,2,3,2,3,2,3,2,3,4,2,3,3,2,3,4,3
P005775,0.75,padrao_1,moderado,52,3,3,2,4,2,3,2,3,4,2,3,3,2,3,2,4,3,2,3,4
P006297,0.75,padrao_1,moderado,56,3,3,4,3,2,3,4,2,3,3,2,3,4,2,3,3,4,2,3,3
P007177,0.75,padrao_1,moderado,52,3,2,3,3,2,3,2,2,3,2,3,2,3,3,2,3,3,2,3,2
P006012,0.75,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3
P003808,0.75,padrao_1,moderado,55,3,2,3,2,3,2,3,2,3,2,3,2,4,3,3,2,4,3,2,3
P004647,0.75,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3
P000414,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,3,2,3,4,2,3,2,3,2,3,3,2
P003620,0.75,padrao_1,sedentário,50,3,4,3,2,2,3,4,2,3,3,2,4,3,2,3,4,3,2,4,3
P001280,0.75,padrao_1,moderado,50,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2
P006550,0.75,padrao_1,ativo,48,3,3,2,3,2,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2
P009571,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P008511,0.75,padrao_1,sedentário,53,3,2,3,2,3,4,3,2,3,3,2,3,4,2,3,2,3,2,4,3
P009510,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3
P002548,0.75,padrao_1,moderado,45,3,3,2,3,4,3,2,4,3,2,3,4,2,3,4,3,2,3,4,3
P010679,0.75,padrao_1,moderado,52,3,3,2,3,2,3,3,2,2,3,2,3,3,2,3,2,3,2,2,3
P001185,0.75,padrao_1,moderado,55,3,3,2,3,2,3,4,2,3,2,4,3,3,2,3,2,4,3,2,3
P010055,0.75,padrao_1,moderado,49,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P002009,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009791,0.75,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P003739,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,3,3,2,2,3,3,1,3,2,3,3,2,2
P003971,0.75,padrao_1,sedentário,56,3,3,4,3,2,3,4,2,3,4,2,3,4,2,3,3,4,2,3,4
P004922,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005326,0.75,padrao_1,moderado,53,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3
P006030,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008512,0.75,padrao_1,sedentário,45,3,2,3,2,4,3,2,3,2,4,3,2,3,2,4,3,2,3,2,4
P010480,0.75,padrao_1,moderado,58,3,2,4,3,2,3,2,3,4,2,3,2,4,3,2,3,4,3,2,3
P005760,0.75,padrao_1,moderado,51,3,2,4,3,2,3,2,4,3,2,3,2,4,3,2,4,3,2,4,3
P003524,0.75,padrao_1,moderado,49,2,2,3,2,3,1,3,2,2,3,1,2,3,2,3,2,3,2,3,2
P000050,0.75,padrao_1,moderado,53,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3
P008077,0.75,padrao_1,moderado,52,3,3,2,4,2,3,4,3,2,3,2,3,4,2,3,3,2,4,3,2
P006420,0.75,padrao_1,moderado,51,3,3,2,4,3,2,3,3,2,4,3,2,3,4,2,3,4,3,2,3
P007155,0.75,padrao_1,moderado,47,3,3,2,4,3,2,3,4,2,3,3,2,4,3,2,3,3,2,4,3
P006470,0.75,padrao_1,sedentário,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2
P002206,0.75,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2
P009841,0.75,padrao_1,moderado,51,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3
P000542,0.75,padrao_1,moderado,50,3,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,3,2
P001191,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3
P003109,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P006150,0.75,padrao_1,ativo,50,3,3,2,4,2,3,2,3,2,3,2,4,3,2,3,3,2,4,3,2
P006907,0.75,padrao_1,ativo,51,3,4,2,3,3,2,4,3,3,2,4,3,2,3,2,3,4,3,2,3
P007850,0.75,padrao_1,moderado,49,3,3,2,3,2,2,3,2,4,3,3,2,3,2,3,2,3,2,3,2
P000206,0.75,padrao_1,moderado,48,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2
P000227,0.75,padrao_1,ativo,47,3,4,3,2,3,4,3,2,2,3,4,3,2,3,4,2,3,3,4,3
P000379,0.75,padrao_1,moderado,53,3,3,2,4,3,2,3,2,4,3,2,3,4,3,2,3,2,3,4,3
P001034,0.75,padrao_1,moderado,50,3,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2
P008212,0.75,padrao_1,moderado,51,3,3,2,4,3,2,3,2,4,3,2,3,2,4,3,3,2,3,4,3
P004385,0.75,padrao_1,sedentário,49,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P009983,0.75,padrao_1,moderado,48,3,3,2,4,3,2,3,4,2,3,2,3,3,2,4,3,2,3,2,4
P004677,0.75,padrao_1,moderado,51,3,3,2,3,2,2,3,2,4,3,2,3,3,2,2,3,2,3,4,3
P008081,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007886,0.75,padrao_1,sedentário,55,3,3,2,4,3,2,3,2,3,2,3,4,2,3,3,2,3,4,2,3
P010765,0.75,padrao_1,ativo,48,3,3,2,4,3,3,2,4,3,2,3,4,2,3,4,2,3,2,4,3
P005638,0.75,padrao_1,moderado,50,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,4,3,2,3,2
P009891,0.75,padrao_1,moderado,53,3,2,4,3,2,4,3,2,3,2,4,3,2,3,2,4,3,2,4,3
P009821,0.75,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3
P004422,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3
P003491,0.75,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3
P000721,0.75,padrao_1,moderado,47,3,3,2,2,3,3,2,3,2,2,3,2,2,3,2,3,2,3,2,3
P003799,0.75,padrao_1,moderado,48,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2
P007641,0.75,padrao_1,moderado,48,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000919,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P006744,0.75,padrao_1,moderado,51,3,4,3,2,3,4,3,2,3,2,3,4,3,2,3,4,2,3,3,4
P000300,0.75,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,3,2,2,3,2,4,2,3,2,3,3
P007281,0.75,padrao_1,moderado,49,3,3,2,2,3,2,2,3,3,2,3,2,3,3,2,2,3,2,2,3
P006958,0.75,padrao_1,moderado,51,3,2,3,2,3,3,2,2,3,3,2,3,4,2,3,3,2,4,3,2
P007444,0.75,padrao_1,moderado,52,3,3,2,4,3,2,3,2,4,3,2,3,2,3,4,2,3,2,3,4
P005718,0.75,padrao_1,moderado,49,3,2,2,3,3,2,3,2,3,4,2,3,3,2,3,4,2,3,2,3
P003417,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000145,0.75,padrao_1,moderado,50,3,3,2,4,3,2,4,3,2,3,2,4,3,2,3,4,3,2,3,4
P001485,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3
P003278,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2
P001632,0.75,padrao_1,moderado,56,3,3,2,4,3,2,3,2,4,3,2,3,4,3,2,3,4,2,3,4
P002347,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008487,0.75,padrao_1,moderado,53,3,3,4,2,3,3,4,2,3,4,3,2,3,4,3,2,3,4,3,2
P005041,0.75,padrao_1,moderado,51,3,4,2,3,3,2,3,4,3,4,2,3,4,3,2,3,4,3,2,3
P004443,0.75,padrao_1,sedentário,53,3,2,3,3,2,3,2,3,3,2,3,2,4,2,3,3,2,4,2,3
P000961,0.75,padrao_1,moderado,50,3,3,2,2,3,3,3,2,3,2,1,2,3,1,2,2,3,2,3,2
P003801,0.75,padrao_1,ativo,47,3,2,3,2,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3,2
P009374,0.75,padrao_1,moderado,57,3,3,4,2,3,3,4,2,3,2,3,4,2,3,2,3,3,4,2,3
P002083,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P005356,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002727,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,2,3,3,2
P000339,0.75,padrao_1,ativo,46,3,3,2,4,2,3,2,3,1,2,3,4,3,2,3,4,2,3,4,2
P009156,0.75,padrao_1,ativo,45,3,4,3,2,3,3,2,4,3,3,2,4,3,2,4,3,2,3,4,3
P000889,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,3,2,3
P009946,0.75,padrao_1,moderado,54,3,3,4,3,2,3,4,2,3,3,2,3,2,4,3,3,2,3,4,3
P001037,0.75,padrao_1,moderado,47,3,3,2,2,3,3,2,2,3,2,3,3,2,2,3,2,3,2,3,2
P009256,0.75,padrao_1,moderado,52,3,2,3,4,2,3,2,3,3,4,2,3,2,3,4,2,3,4,3,2
P004405,0.75,padrao_1,moderado,57,3,4,3,2,3,4,3,2,4,3,2,3,4,3,2,3,4,3,2,3
P008333,0.75,padrao_1,moderado,53,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3
P005069,0.75,padrao_1,moderado,53,3,3,2,3,2,2,3,2,3,2,2,3,3,2,3,2,3,2,2,3
P008929,0.75,padrao_1,moderado,48,3,3,2,3,2,2,3,4,2,3,2,3,3,3,2,4,3,2,3,3
P008006,0.75,padrao_1,ativo,48,3,3,2,4,3,2,3,2,3,4,2,3,2,3,4,2,3,3,4,2
P009065,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,3,2,4,2,3,3,2,3,3,4,2,3,4
P008226,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3,3,2,3,2
P003589,0.75,padrao_1,moderado,55,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3
P009886,0.75,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3
P007801,0.75,padrao_1,ativo,49,3,4,3,2,4,3,4,2,3,4,3,2,4,3,2,4,3,2,3,4
P005562,0.75,padrao_1,moderado,48,3,3,2,2,3,3,2,2,3,3,2,3,2,2,3,3,2,3,2,3
P005927,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3,3,2,2,3
P006870,0.75,padrao_1,moderado,51,3,3,2,4,3,2,3,2,3,4,3,3,2,4,3,2,3,4,3,2
P001456,0.75,padrao_1,ativo,54,3,4,3,2,3,4,3,2,3,2,4,3,2,4,3,2,4,3,3,4
P001313,0.75,padrao_1,moderado,53,3,3,2,3,2,4,3,2,3,2,3,4,3,2,3,3,2,4,3,2
P004233,0.75,padrao_1,moderado,52,3,2,3,2,3,2,4,3,2,3,2,3,4,3,2,3,2,4,3,2
P000490,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,3,2,3,3,2,3,2,2,3,2,3
P010118,0.75,padrao_1,moderado,46,3,4,3,2,4,3,2,3,2,4,3,2,3,4,3,2,3,4,3,2
P001971,0.75,padrao_1,moderado,49,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,3,2
P002585,0.75,padrao_1,ativo,49,3,3,2,3,4,2,3,2,3,3,2,4,3,2,3,4,2,3,2,3
P008067,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3
P000355,0.75,padrao_1,moderado,53,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,2,2,3
P003721,0.75,padrao_1,moderado,53,3,3,2,4,2,3,3,2,2,3,4,3,2,3,2,3,4,3,2,3
P008583,0.75,padrao_1,sedentário,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P004018,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P003084,0.75,padrao_1,moderado,49,3,3,4,2,3,3,2,4,3,2,4,3,2,3,4,2,3,4,3,3
P005201,0.75,padrao_1,sedentário,53,3,4,3,2,3,3,2,3,4,2,3,2,4,3,2,3,4,3,2,3
P009181,0.75,padrao_1,moderado,54,3,2,3,4,2,3,2,2,3,4,3,2,3,4,3,2,3,4,3,2
P002980,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,2,3,2,3
P009285,0.75,padrao_1,sedentário,50,3,3,2,4,3,2,3,4,2,3,3,2,4,3,4,2,3,4,2,3
P006655,0.75,padrao_1,moderado,44,3,3,2,2,4,3,2,3,2,3,2,4,3,2,3,4,3,2,3,2
P008197,0.75,padrao_1,moderado,48,3,2,3,2,4,3,3,2,3,2,4,3,2,3,2,4,3,2,3,2
P008447,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009663,0.75,padrao_1,moderado,54,3,3,2,4,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,2
P010174,0.75,padrao_1,ativo,47,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2
P003065,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009222,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3
P010707,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3
P000279,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,4,3,3,2,3,2,3,2,3,2
P008229,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P003623,0.75,padrao_1,moderado,49,3,2,3,3,2,3,2,2,3,2,3,2,3,2,3,3,2,2,3,2
P007966,0.75,padrao_1,moderado,52,3,2,3,3,2,3,2,4,3,2,3,2,3,3,4,2,3,4,3,3
P007562,0.75,padrao_1,moderado,42,3,3,2,3,4,3,2,3,2,3,4,3,2,3,4,3,2,3,4,3
P010231,0.75,padrao_1,sedentário,52,3,4,3,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,4,3
P006665,0.75,padrao_1,moderado,49,2,3,2,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3
P009463,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005946,0.75,padrao_1,moderado,53,3,3,2,4,3,2,3,4,2,3,2,3,4,3,2,3,4,3,2,3
P004150,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P003719,0.75,padrao_1,sedentário,49,3,3,2,3,2,3,2,4,3,2,3,2,4,3,2,3,3,2,4,3
P003865,0.75,padrao_1,sedentário,48,3,2,3,2,4,3,2,3,2,3,4,3,2,3,2,3,4,2,3,4
P009202,0.75,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005458,0.75,padrao_1,moderado,45,3,3,2,2,3,3,2,2,3,2,3,3,2,2,3,3,2,2,3,2
P007709,0.75,padrao_1,sedentário,50,3,4,3,3,2,3,4,2,3,4,3,2,3,2,3,3,4,2,3,3
P003182,0.75,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P010160,0.75,padrao_1,sedentário,54,3,4,3,2,3,4,3,2,3,4,2,3,3,4,2,3,4,2,3,4
P005612,0.75,padrao_1,sedentário,44,3,3,2,4,3,2,3,4,2,4,3,3,2,3,4,2,3,3,4,2
P000313,0.75,padrao_1,moderado,50,3,3,2,4,3,2,3,2,3,4,2,3,3,2,4,3,2,3,2,4
P005379,0.75,padrao_1,moderado,52,2,2,3,2,3,3,2,2,3,2,3,2,3,2,2,3,2,3,2,3
P000859,0.75,padrao_1,moderado,51,3,2,2,3,3,2,2,2,3,2,3,2,3,2,3,1,2,3,2,3
P008520,0.75,padrao_1,moderado,49,3,3,2,2,3,2,2,3,4,3,2,3,2,3,3,2,3,2,3,4
P001730,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005401,0.75,padrao_1,sedentário,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001107,0.75,padrao_1,ativo,51,3,2,3,4,3,2,3,3,2,3,4,2,3,3,2,3,4,2,3,4
P005780,0.75,padrao_1,moderado,45,3,3,2,2,3,3,2,4,2,3,2,3,2,3,3,2,3,2,4,3
P007491,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001425,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P006756,0.75,padrao_1,ativo,49,3,4,3,2,3,4,2,3,3,2,4,3,2,3,3,4,4,3,2,3
P005333,0.75,padrao_1,moderado,51,2,3,2,3,3,2,3,2,2,3,2,3,2,3,3,2,2,3,2,3
P003643,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3
P006950,0.75,padrao_1,sedentário,50,3,3,2,3,3,2,3,3,2,3,2,3,3,2,3,2,3,3,2,3
P008699,0.75,padrao_1,sedentário,56,3,3,4,3,2,3,4,3,2,3,2,3,2,4,3,3,4,3,2,3
P006764,0.75,padrao_1,ativo,48,3,3,4,2,3,2,4,3,3,2,4,3,2,3,4,3,2,4,3,2
P003795,0.75,padrao_1,moderado,51,3,3,2,4,3,3,2,3,4,3,2,3,4,2,3,4,3,2,3,4
P004400,0.75,padrao_1,moderado,54,3,2,3,2,3,4,3,2,3,2,3,2,4,3,2,3,2,4,3,2
P007890,0.75,padrao_1,sedentário,46,3,3,2,3,4,3,2,3,2,3,3,2,4,3,2,3,3,2,3,2
P010615,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P005581,0.75,padrao_1,moderado,44,3,3,2,4,2,3,2,3,2,4,3,2,3,2,4,3,2,3,4,3
P003645,0.75,padrao_1,ativo,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001986,0.75,padrao_1,sedentário,51,2,2,2,3,3,2,2,3,3,2,3,3,2,3,2,3,3,2,2,3
P002985,0.75,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P008004,0.75,padrao_1,moderado,48,3,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,2
P008172,0.75,padrao_1,sedentário,51,3,3,2,3,2,3,2,4,3,2,3,4,2,3,2,3,4,2,3,3
P001001,0.75,padrao_1,ativo,49,3,3,2,3,2,3,2,4,2,3,2,3,4,3,2,3,2,3,3,2
P003073,0.75,padrao_1,moderado,50,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3
P008616,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P008430,0.75,padrao_1,moderado,53,3,2,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3
P006383,0.75,padrao_1,sedentário,46,3,3,2,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P009614,0.75,padrao_1,moderado,51,3,3,2,3,3,2,3,2,3,2,3,2,3,4,3,2,3,3,3,2
P000534,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P010398,0.75,padrao_1,moderado,56,3,3,2,3,2,3,4,2,3,2,3,2,4,3,2,3,2,3,2,4
P008305,0.75,padrao_1,ativo,51,3,3,2,2,3,2,3,2,3,2,2,3,3,2,3,2,2,3,2,3
P002259,0.75,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P006863,0.75,padrao_1,moderado,45,3,2,3,2,4,3,2,3,2,3,4,3,2,3,2,3,2,3,4,3
P009538,0.75,padrao_1,moderado,52,3,3,2,2,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,3
P008661,0.75,padrao_1,sedentário,45,3,3,2,3,4,3,2,3,2,3,4,3,2,3,4,2,3,4,3,2
P005540,0.75,padrao_1,sedentário,51,3,3,2,3,2,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3
P006808,0.75,padrao_1,moderado,42,3,4,2,3,3,2,4,3,2,3,4,2,3,2,3,4,3,2,4,3
