id_persona,temperature,situacao,lifestyle,stai_total,stai_1,stai_2,stai_3,stai_4,stai_5,stai_6,stai_7,stai_8,stai_9,stai_10,stai_11,stai_12,stai_13,stai_14,stai_15,stai_16,stai_17,stai_18,stai_19,stai_20
P000818,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,3,2,3
P000958,0.9,padrao_1,moderado,53,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,3,2,3
P004277,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001334,0.9,padrao_1,sedentário,48,3,2,3,2,4,3,2,3,3,2,4,3,2,3,2,3,4,2,3,2
P003434,0.9,padrao_1,moderado,51,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P004003,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,3,2,3,4,3
P001922,0.9,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002562,0.9,padrao_1,moderado,50,3,2,3,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3
P006225,0.9,padrao_1,sedentário,55,3,2,3,4,2,3,2,4,3,2,3,4,2,3,2,3,4,2,3,4
P009784,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005178,0.9,padrao_1,sedentário,49,3,3,2,3,2,3,2,3,2,3,2,2,3,2,2,3,2,3,2,3
P007303,0.9,padrao_1,moderado,52,3,2,3,2,3,2,4,3,2,3,2,2,4,3,2,3,2,3,2,3
P000204,0.9,padrao_1,moderado,53,3,2,3,2,3,4,2,3,3,2,3,2,3,4,3,2,3,4,3,2
P003002,0.9,padrao_1,moderado,48,3,3,2,2,3,2,3,3,2,2,3,2,3,3,2,3,2,3,2,3
P001677,0.9,padrao_1,moderado,43,3,4,3,2,3,3,2,4,3,2,4,3,2,3,3,4,2,3,3,2
P009008,0.9,padrao_1,moderado,51,2,3,2,3,2,2,3,3,2,2,3,3,2,2,3,2,3,3,2,3
P006437,0.9,padrao_1,moderado,46,3,3,2,2,3,3,2,3,2,3,2,3,3,2,3,2,2,3,3,2
P001217,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2
P000136,0.9,padrao_1,ativo,48,3,3,2,4,3,3,2,4,3,2,4,3,2,4,3,3,2,4,3,2
P004057,0.9,padrao_1,sedentário,51,3,2,2,3,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3
P010344,0.9,padrao_1,moderado,46,3,3,2,3,2,2,3,4,2,3,2,3,2,3,2,3,2,3,4,2
P006151,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P000603,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P003577,0.9,padrao_1,moderado,48,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2
P002753,0.9,padrao_1,moderado,53,3,3,2,4,3,2,3,2,3,3,2,4,2,3,3,2,4,3,3,2
P007196,0.9,padrao_1,ativo,45,3,3,2,3,3,2,3,4,2,3,3,2,3,2,3,2,3,2,3,3
P001976,0.9,padrao_1,moderado,51,3,2,3,2,3,3,2,2,3,2,3,2,3,3,2,2,3,2,3,2
P000456,0.9,padrao_1,moderado,49,2,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P001067,0.9,padrao_1,moderado,48,3,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,3
P008125,0.9,padrao_1,moderado,48,3,3,2,2,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3
P007275,0.9,padrao_1,ativo,53,2,3,3,2,2,4,3,2,3,3,2,2,4,3,3,2,2,3,4,2
P001366,0.9,padrao_1,moderado,46,3,3,2,2,3,3,2,3,2,2,3,3,2,2,3,3,2,3,2,3
P001492,0.9,padrao_1,moderado,56,3,2,3,4,2,3,3,2,3,2,3,2,4,3,2,3,2,4,3,2
P001160,0.9,padrao_1,moderado,46,3,4,3,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3
P006954,0.9,padrao_1,sedentário,51,3,3,2,4,3,2,3,2,3,4,3,2,3,4,2,3,2,3,3,4
P007904,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008826,0.9,padrao_1,moderado,50,3,3,2,3,2,3,3,2,2,3,2,3,3,2,3,2,3,2,3,2
P005926,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P005213,0.9,padrao_1,moderado,45,3,3,2,2,3,2,3,2,2,3,3,1,2,2,3,2,2,3,2,3
P009053,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005216,0.9,padrao_1,ativo,54,3,4,2,3,4,2,3,1,4,2,3,4,2,3,3,1,4,2,3,4
P006670,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002191,0.9,padrao_1,ativo,49,3,3,2,4,3,2,3,4,3,2,3,2,3,4,3,2,3,2,4,3
P007454,0.9,padrao_1,moderado,52,3,2,4,2,3,2,3,2,4,2,3,2,4,2,3,3,4,2,3,2
P009723,0.9,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P004093,0.9,padrao_1,moderado,46,3,3,2,2,3,3,2,2,4,3,2,2,3,2,3,3,2,2,4,3
P008907,0.9,padrao_1,moderado,50,3,3,2,2,3,3,2,2,3,2,3,3,2,3,2,3,2,3,2,3
P003402,0.9,padrao_1,moderado,51,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3
P000429,0.9,padrao_1,ativo,51,3,4,3,2,3,3,2,4,3,2,3,4,3,2,3,2,4,3,2,3
P001737,0.9,padrao_1,moderado,55,3,2,4,2,3,3,2,4,3,2,3,4,3,2,3,2,4,3,2,4
P003076,0.9,padrao_1,moderado,53,3,2,3,2,3,2,4,2,3,2,3,2,4,3,2,2,3,3,4,2
P007742,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009067,0.9,padrao_1,sedentário,52,3,2,3,2,4,3,3,2,4,3,2,3,2,4,3,2,3,2,4,3
P010159,0.9,padrao_1,ativo,45,3,3,2,4,3,2,3,4,2,3,2,4,3,2,4,3,2,3,4,2
P003372,0.9,padrao_1,ativo,55,3,4,3,2,3,4,3,2,3,4,2,3,4,3,2,3,4,3,2,3
P006853,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,2,3,2,1,2,3,2,3,3,2
P007893,0.9,padrao_1,sedentário,56,3,2,4,3,2,3,4,2,3,3,2,3,4,2,3,4,3,2,3,4
P009665,0.9,padrao_1,moderado,52,3,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3
P001238,0.9,padrao_1,moderado,46,3,3,2,2,3,3,2,2,2,3,3,2,3,2,3,3,2,3,2,3
P002522,0.9,padrao_1,moderado,48,2,3,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2
P005725,0.9,padrao_1,ativo,56,3,3,2,4,2,3,2,3,4,1,2,3,3,4,2,3,4,2,3,2
P010341,0.9,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P004841,0.9,padrao_1,moderado,53,3,3,2,3,2,3,2,3,3,2,2,3,3,2,3,2,3,3,2,3
P002844,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,3,3,2,2,3,3,2,3,2,3,3,2,2
P009242,0.9,padrao_1,moderado,54,3,2,4,3,2,3,4,3,2,3,2,3,4,3,2,4,2,3,4,3
P009680,0.9,padrao_1,ativo,56,3,4,3,2,3,4,3,2,4,3,2,3,4,3,2,4,3,4,2,3
P003823,0.9,padrao_1,moderado,45,3,4,2,3,3,4,2,3,3,4,2,3,3,2,3,4,2,3,4,3
P005886,0.9,padrao_1,moderado,50,3,3,2,4,3,2,3,4,2,3,4,2,3,4,3,2,3,4,2,3
P009610,0.9,padrao_1,moderado,52,3,2,2,3,2,3,1,2,4,3,2,3,2,4,3,2,3,2,3,2
P008344,0.9,padrao_1,moderado,54,3,3,2,3,2,3,4,3,2,3,2,3,2,3,3,2,4,3,3,4
P009420,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P002255,0.9,padrao_1,sedentário,52,3,3,2,2,3,3,2,2,3,2,3,3,2,3,2,2,3,3,2,3
P003047,0.9,padrao_1,moderado,47,3,3,2,3,2,3,2,4,3,2,3,2,3,2,4,3,2,3,2,3
P003199,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,3
P000084,0.9,padrao_1,moderado,47,3,3,2,4,3,2,3,2,3,4,2,3,3,2,3,4,2,3,3,2
P001781,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009845,0.9,padrao_1,ativo,54,3,2,4,3,2,3,4,3,2,3,4,2,3,3,4,2,3,4,2,3
P006645,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,4,2,3,3,2,4,3,2,3,2,3,2,3
P001095,0.9,padrao_1,moderado,51,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3
P003116,0.9,padrao_1,moderado,45,3,3,2,3,2,3,2,3,2,4,3,2,3,2,2,3,3,2,3,2
P002312,0.9,padrao_1,ativo,49,3,3,2,3,4,3,2,3,4,3,2,3,2,3,4,3,2,4,2,3
P004366,0.9,padrao_1,moderado,51,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005935,0.9,padrao_1,moderado,48,3,3,2,3,4,3,2,3,2,3,2,3,4,2,3,3,4,2,3,3
P003609,0.9,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3
P001459,0.9,padrao_1,sedentário,48,3,3,2,2,3,3,2,3,3,2,4,3,2,3,2,3,2,3,2,3
P004190,0.9,padrao_1,ativo,49,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001302,0.9,padrao_1,moderado,50,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3
P007258,0.9,padrao_1,ativo,45,3,4,3,2,3,4,2,3,1,2,4,3,2,4,3,2,3,1,4,3
P008586,0.9,padrao_1,moderado,49,3,3,2,2,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3,2
P003642,0.9,padrao_1,ativo,45,3,4,3,2,4,3,2,4,3,2,3,4,2,3,4,3,2,4,3,2
P000608,0.9,padrao_1,ativo,55,3,3,2,4,3,2,3,2,4,3,3,2,4,3,2,3,4,3,2,3
P002774,0.9,padrao_1,ativo,46,3,3,2,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2,3,2
P004863,0.9,padrao_1,moderado,51,3,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3
P006961,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,3,2,2,3,3,2,3,2,3,2,3,2
P008707,0.9,padrao_1,moderado,48,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2
P000248,0.9,padrao_1,moderado,42,3,4,3,2,4,3,2,3,4,3,2,3,1,2,3,4,3,2,4,2
P000742,0.9,padrao_1,ativo,55,3,4,2,3,2,3,4,3,2,3,2,4,2,3,1,3,2,4,1,3
P002265,0.9,padrao_1,moderado,49,3,3,2,4,3,3,2,4,2,3,2,3,4,3,2,3,2,3,4,3
P005344,0.9,padrao_1,moderado,51,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2,2,3,3,2,3
P002069,0.9,padrao_1,moderado,45,3,2,3,2,3,2,2,3,3,2,3,2,2,3,4,3,2,3,3,2
P000865,0.9,padrao_1,ativo,48,3,2,2,3,3,2,4,3,2,3,2,4,3,2,3,4,3,2,3,2
P005327,0.9,padrao_1,moderado,49,3,2,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2
P009460,0.9,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,2,2,3,3,2,2,4,3,3,2,3
P004726,0.9,padrao_1,moderado,52,3,2,3,2,3,4,2,3,2,3,2,3,4,2,3,2,3,4,3,2
P010028,0.9,padrao_1,moderado,52,3,3,4,3,2,2,3,3,4,2,3,2,3,3,4,2,3,3,4,3
P004647,0.9,padrao_1,moderado,51,3,2,3,2,3,2,3,2,4,3,2,3,3,2,3,2,3,2,4,3
P004600,0.9,padrao_1,moderado,55,3,3,2,3,2,4,3,3,2,3,2,4,3,2,3,2,3,4,2,3
P001487,0.9,padrao_1,sedentário,50,3,2,3,2,3,2,3,3,2,3,2,3,4,2,3,2,3,2,3,3
P009825,0.9,padrao_1,moderado,49,3,4,3,2,4,3,3,2,3,4,2,3,4,2,3,3,2,4,3,3
P007204,0.9,padrao_1,moderado,46,3,3,2,3,4,3,2,3,2,3,4,3,2,3,2,3,2,3,2,3
P007563,0.9,padrao_1,moderado,52,3,4,3,2,3,4,3,2,3,4,2,3,4,2,3,3,4,2,3,4
P000717,0.9,padrao_1,moderado,58,3,3,4,3,2,3,4,3,2,3,2,3,4,3,2,3,4,3,2,3
P005161,0.9,padrao_1,sedentário,54,2,3,2,2,3,2,3,2,3,2,2,3,3,3,2,2,3,3,2,2
P006406,0.9,padrao_1,sedentário,51,3,3,2,4,3,2,4,3,2,4,3,2,3,4,2,3,4,2,3,4
P006684,0.9,padrao_1,ativo,55,3,4,3,2,3,4,3,2,3,4,2,3,3,4,3,2,4,3,2,3
P009973,0.9,padrao_1,moderado,51,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,3
P002541,0.9,padrao_1,moderado,45,3,3,2,3,4,2,3,2,3,2,4,3,3,2,3,4,3,2,3,2
P006259,0.9,padrao_1,sedentário,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002634,0.9,padrao_1,moderado,54,3,4,3,2,3,2,4,3,4,2,3,2,4,3,3,2,3,4,2,3
P003364,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,2,3,2,3,2,3,2,4,2,3,2,3,2
P006507,0.9,padrao_1,moderado,52,3,3,2,4,3,2,3,4,2,3,2,3,2,4,3,2,3,4,3,4
P007676,0.9,padrao_1,moderado,47,3,2,3,3,2,2,2,3,2,2,3,3,2,2,3,3,2,2,3,3
P004763,0.9,padrao_1,moderado,49,3,3,2,2,4,3,2,3,2,3,2,3,4,3,2,3,3,4,3,2
P007394,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,2,4,3,2,2,3,3,3,3,2,3,2,3
P006692,0.9,padrao_1,moderado,47,3,3,2,2,3,2,3,2,4,2,3,3,2,3,2,3,1,2,3,2
P008711,0.9,padrao_1,sedentário,53,3,3,2,3,2,4,3,3,2,2,4,3,2,3,3,2,4,3,2,3
P005143,0.9,padrao_1,moderado,51,3,2,3,4,3,2,3,2,3,4,2,3,2,3,4,3,2,3,2,3
P007891,0.9,padrao_1,moderado,48,2,3,2,3,3,2,2,3,2,2,3,2,2,3,2,3,2,3,2,3
P003948,0.9,padrao_1,ativo,47,3,4,3,2,3,2,3,4,2,3,2,3,4,2,3,3,4,2,3,3
P010065,0.9,padrao_1,moderado,57,3,3,4,2,3,4,3,2,3,4,2,3,4,3,2,3,4,3,2,3
P009386,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2
P003404,0.9,padrao_1,moderado,49,3,3,2,3,2,3,3,2,2,3,3,2,3,2,2,3,2,3,3,3
P000322,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,4,3,2,3,3,2,4,2,3,2,3,3,2
P007228,0.9,padrao_1,ativo,42,3,2,3,2,4,3,2,3,1,2,3,4,1,2,3,4,2,3,4,2
P000286,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2
P003618,0.9,padrao_1,moderado,49,3,3,2,2,3,2,3,2,3,2,2,3,3,2,2,3,3,2,3,2
P006010,0.9,padrao_1,moderado,51,3,3,4,3,4,3,2,3,4,3,4,2,3,3,2,2,3,4,3,2
P009205,0.9,padrao_1,moderado,51,3,3,4,2,3,2,4,2,3,2,4,3,2,3,4,2,3,2,3,4
P005182,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,3
P004556,0.9,padrao_1,moderado,51,3,2,3,2,3,2,3,2,3,2,4,2,3,3,2,3,2,3,2,3
P005476,0.9,padrao_1,moderado,51,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P003066,0.9,padrao_1,moderado,47,3,2,3,2,3,3,2,3,2,3,3,2,3,3,2,3,3,2,3,2
P004650,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3
P002846,0.9,padrao_1,moderado,54,3,2,3,4,3,2,3,2,4,3,2,3,4,2,3,4,3,2,3,4
P003875,0.9,padrao_1,sedentário,45,3,3,2,4,2,3,2,4,3,3,4,2,3,2,4,3,2,4,3,2
P008192,0.9,padrao_1,moderado,50,3,4,3,2,3,4,3,2,3,4,2,3,4,3,2,4,3,2,4,3
P000153,0.9,padrao_1,moderado,49,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3
P001011,0.9,padrao_1,moderado,53,3,3,2,3,2,3,2,3,4,3,2,3,2,3,3,2,3,3,2,3
P003626,0.9,padrao_1,moderado,52,3,3,2,4,2,3,2,3,4,3,2,3,2,4,3,2,3,2,4,3
P008578,0.9,padrao_1,ativo,52,3,3,2,4,2,3,3,2,3,4,2,3,2,3,4,2,3,2,3,4
P000449,0.9,padrao_1,ativo,51,3,3,2,2,3,2,2,3,4,3,2,3,2,3,1,2,3,2,3,4
P009188,0.9,padrao_1,moderado,53,3,2,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2,4,3,2
P010036,0.9,padrao_1,moderado,53,3,3,2,3,2,3,3,4,2,3,2,3,2,3,2,2,3,4,2,3
P009411,0.9,padrao_1,moderado,51,3,2,2,4,3,2,3,2,3,2,4,3,2,3,2,3,2,4,3,2
P006945,0.9,padrao_1,sedentário,50,3,3,2,3,2,3,3,2,2,3,2,3,3,2,3,2,3,2,3,2
P002622,0.9,padrao_1,sedentário,49,3,3,2,3,4,2,3,2,3,2,4,3,2,3,2,3,3,4,3,2
P004380,0.9,padrao_1,moderado,47,3,2,2,3,2,3,2,3,1,2,3,2,3,2,3,2,3,2,3,2
P007752,0.9,padrao_1,ativo,47,3,3,4,2,3,3,2,4,3,2,3,4,2,3,3,4,3,2,3,2
P001823,0.9,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,3,2,3,2,4,2,3,2,3,2,3
P007729,0.9,padrao_1,muito ativo,50,3,4,3,2,3,2,3,2,4,2,3,3,4,2,3,3,2,4,3,2
P002067,0.9,padrao_1,moderado,51,3,4,3,3,2,3,2,4,3,2,3,3,2,4,3,3,4,2,3,4
P009566,0.9,padrao_1,ativo,48,3,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2,2
P001984,0.9,padrao_1,moderado,51,3,3,2,3,2,2,3,3,3,2,3,2,2,4,2,3,3,2,2,3
P006664,0.9,padrao_1,sedentário,52,3,3,2,4,3,3,2,3,4,2,3,4,3,2,3,3,2,4,3,3
P007760,0.9,padrao_1,sedentário,56,3,2,3,4,2,3,3,2,4,2,3,4,3,2,3,3,2,4,3,2
P007647,0.9,padrao_1,moderado,57,3,2,3,3,2,3,3,2,3,3,2,3,2,3,2,2,3,3,2,3
P004261,0.9,padrao_1,moderado,51,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2
P010037,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,3,2,2,3,4
P006315,0.9,padrao_1,moderado,47,3,2,3,2,3,2,3,2,3,3,4,2,3,2,3,2,3,2,3,2
P004370,0.9,padrao_1,moderado,52,3,2,3,3,4,2,3,1,3,2,3,2,4,3,2,3,4,2,3,1
P008876,0.9,padrao_1,sedentário,54,3,2,4,3,2,3,2,4,3,1,2,3,4,2,3,4,3,2,3,4
P008912,0.9,padrao_1,moderado,57,3,2,3,4,2,3,2,4,3,2,3,4,2,3,3,2,4,3,2,4
P004787,0.9,padrao_1,moderado,47,3,3,2,4,3,2,3,3,2,3,4,2,3,3,2,4,3,2,3,4
P001787,0.9,padrao_1,moderado,51,3,4,3,2,3,2,3,4,3,2,3,4,3,2,3,2,4,3,2,3
P000674,0.9,padrao_1,moderado,47,3,3,2,4,3,3,2,3,2,4,3,2,3,3,2,4,3,2,3,4
P009880,0.9,padrao_1,moderado,52,3,3,2,4,3,2,3,2,4,3,2,3,4,3,2,4,3,2,4,3
P008588,0.9,padrao_1,moderado,49,3,3,2,4,2,3,3,2,3,4,2,3,3,2,3,4,2,3,3,2
P010788,0.9,padrao_1,moderado,45,3,3,2,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2
P008660,0.9,padrao_1,sedentário,52,3,2,3,2,4,3,2,3,4,3,2,3,4,2,3,2,4,3,4,3
P009277,0.9,padrao_1,moderado,47,3,3,2,3,2,2,3,2,2,3,3,2,3,2,4,3,2,3,2,3
P004955,0.9,padrao_1,moderado,53,3,3,4,2,3,4,3,4,2,3,2,3,4,3,3,2,4,3,3,2
P001861,0.9,padrao_1,moderado,55,3,4,2,3,2,4,3,2,3,4,2,3,2,4,3,2,3,4,2,3
P008739,0.9,padrao_1,moderado,49,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P002438,0.9,padrao_1,moderado,56,2,3,2,3,2,2,3,2,4,3,2,3,2,3,2,3,4,3,2,3
P000732,0.9,padrao_1,ativo,51,3,3,2,3,2,4,3,2,3,3,2,4,3,2,3,3,2,3,4,2
P007226,0.9,padrao_1,moderado,51,3,4,3,2,3,4,3,2,3,3,2,4,2,3,3,4,2,3,3,4
P001991,0.9,padrao_1,ativo,44,3,3,2,2,3,4,2,3,2,3,4,2,3,3,2,4,2,3,3,2
P001605,0.9,padrao_1,moderado,46,3,3,2,4,3,2,3,4,2,3,4,3,2,3,4,2,3,4,3,2
P000360,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2
P009701,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P007406,0.9,padrao_1,moderado,44,3,3,2,2,3,2,3,3,2,2,3,2,3,1,2,3,2,3,3,2
P000095,0.9,padrao_1,moderado,50,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3
P002502,0.9,padrao_1,moderado,51,3,2,3,4,2,3,3,2,1,3,2,4,3,2,3,2,1,3,4,2
P002136,0.9,padrao_1,moderado,48,3,4,3,2,3,2,4,3,2,3,2,3,4,2,3,4,3,2,3,4
P010688,0.9,padrao_1,moderado,54,3,2,3,3,2,3,2,3,2,3,1,3,2,3,2,2,3,2,2,3
P003588,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005367,0.9,padrao_1,moderado,47,3,3,2,2,3,3,2,4,2,3,2,3,3,4,2,3,3,2,3,2
P009994,0.9,padrao_1,moderado,43,3,4,3,2,3,2,4,3,2,3,4,2,3,3,4,3,2,3,4,3
P003526,0.9,padrao_1,moderado,51,3,2,3,3,2,3,2,3,2,3,2,3,2,4,2,3,3,2,4,3
P008974,0.9,padrao_1,moderado,49,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009955,0.9,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,1,3,2,2,3,2,2,3
P006500,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3
P006764,0.9,padrao_1,ativo,53,3,4,3,4,2,3,4,2,3,3,2,4,3,2,4,3,2,4,3,2
P006363,0.9,padrao_1,ativo,50,3,2,3,2,4,3,3,2,4,3,2,3,3,2,4,3,4,2,4,3
P005160,0.9,padrao_1,ativo,49,3,4,2,3,4,2,3,3,4,2,3,4,2,3,4,2,3,4,3,2
P008282,0.9,padrao_1,ativo,49,3,4,3,2,3,3,2,4,3,2,3,4,2,3,1,3,2,4,3,2
P002499,0.9,padrao_1,moderado,50,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,3,2,3,2
P007257,0.9,padrao_1,moderado,51,3,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3
P010647,0.9,padrao_1,ativo,55,3,2,3,4,2,3,2,3,4,2,3,4,2,3,2,4,3,2,3,4
P003284,0.9,padrao_1,ativo,50,3,3,2,4,3,2,2,3,3,4,2,3,4,2,3,3,4,2,3,4
P003418,0.9,padrao_1,moderado,50,3,2,3,2,3,3,2,3,2,2,3,3,2,3,2,3,3,2,2,3
P008343,0.9,padrao_1,moderado,45,3,3,2,2,3,2,4,3,2,3,2,3,3,2,3,4,2,3,3,2
P010460,0.9,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P003383,0.9,padrao_1,sedentário,52,3,3,4,2,3,2,4,3,3,2,4,2,3,3,4,2,3,4,2,3
P004055,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2
P006650,0.9,padrao_1,moderado,42,3,3,2,3,4,3,2,3,2,3,4,3,3,2,4,3,2,3,3,2
P004114,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,2,3,3,2
P007677,0.9,padrao_1,moderado,47,3,3,2,4,3,2,3,2,3,4,2,3,2,3,3,4,2,3,3,2
P005227,0.9,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009947,0.9,padrao_1,moderado,51,3,2,3,2,3,2,3,2,3,2,3,2,4,3,3,2,3,2,3,2
P000998,0.9,padrao_1,ativo,48,3,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2,2,3,3
P010370,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,3,2,2,3,2,3,2,3,2,3,3
P009216,0.9,padrao_1,ativo,53,3,2,3,2,4,3,3,2,3,2,4,3,2,3,3,2,4,3,2,3
P003136,0.9,padrao_1,moderado,49,3,2,3,2,4,2,4,3,1,2,3,2,4,3,2,3,2,4,3,2
P001785,0.9,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009747,0.9,padrao_1,moderado,57,3,3,2,3,2,3,4,2,3,2,3,4,2,3,3,2,4,3,2,3
P004536,0.9,padrao_1,moderado,53,3,3,3,2,3,2,4,2,3,3,2,3,2,4,3,2,3,2,3,4
P003696,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,3,4,3,2,3,2,3,2,3,2,3
P000567,0.9,padrao_1,moderado,54,3,3,2,3,2,4,3,2,3,2,4,3,2,3,2,3,4,2,3,4
P010684,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,2,3
